machine_id,time_stamp,cpu_util_precent,mem_util_percent,mem_gps,mkpi,net_in,net_out,disk_io_percent
m_1831,181080,48.0,91,,,41.17,33.83,7
m_1831,181090,48.0,91,,,41.17,33.83,7
m_1831,181100,39.0,90,,,41.17,33.83,7
m_1831,181110,33.0,90,,,41.17,33.83,7
m_1831,181120,33.0,88,,,41.17,33.83,7
m_1831,181130,33.0,88,,,41.17,33.83,7
m_1831,181140,33.0,88,,,41.17,33.83,7
m_1831,181150,36.0,88,,,41.17,33.83,7
m_1831,181160,32.0,88,,,41.17,33.83,7
m_1831,181170,32.0,88,,,41.17,33.83,7
m_1831,181180,33.0,88,,,41.17,33.83,7
m_1831,181190,33.0,88,,,41.17,33.83,7
m_1831,181200,31.0,88,,,41.17,33.83,6
m_1831,181210,37.0,88,,,41.17,33.83,6
m_1831,181220,32.0,88,,,41.17,33.83,6
m_1831,181230,34.0,89,,,41.17,33.83,6
m_1831,181240,34.0,88,,,41.17,33.83,6
m_1831,181250,35.0,89,,,41.17,33.83,6
m_1831,181260,35.0,89,,,41.17,33.83,8
m_1831,181270,38.0,88,,,41.17,33.83,8
m_1831,181280,33.0,89,,,41.17,33.83,8
m_1831,181290,34.0,89,,,41.17,33.83,8
m_1831,181300,36.0,89,,,41.17,33.83,8
m_1831,181310,39.0,90,,,41.17,33.83,8
m_1831,181320,36.0,90,,,41.17,33.83,8
m_1831,181330,40.0,88,,,41.17,33.83,8
m_1831,181340,38.0,88,,,41.17,33.83,8
m_1831,181350,40.0,89,,,41.17,33.83,8
m_1831,181360,40.0,89,,,41.17,33.83,8
m_1831,181370,41.0,89,,,41.17,33.83,8
m_1831,181380,38.0,89,,,41.17,33.83,7
m_1831,181390,42.0,89,,,41.17,33.83,7
m_1831,181400,38.0,90,,,41.17,33.83,7
m_1831,181410,37.0,90,,,41.17,33.83,7
m_1831,181420,36.0,89,,,41.17,33.83,7
m_1831,181430,35.0,89,,,41.17,33.83,7
m_1831,181440,41.0,89,,,41.18,33.83,9
m_1831,181450,40.0,89,,,41.18,33.83,9
m_1831,181460,35.0,89,,,41.18,33.83,9
m_1831,181470,36.0,89,,,41.18,33.83,9
m_1831,181490,41.0,89,,,41.18,33.83,9
m_1831,181500,43.0,90,,,41.18,33.83,7
m_1831,181510,53.0,90,,,41.18,33.83,7
m_1831,181520,48.0,90,,,41.18,33.83,7
m_1831,181530,49.0,91,,,41.18,33.83,7
m_1831,181540,49.0,90,,,41.18,33.83,7
m_1831,181550,48.0,90,,,41.18,33.83,7
m_1831,181560,44.0,90,,,41.18,33.83,7
m_1831,181570,47.0,90,,,41.18,33.83,7
m_1831,181580,42.0,89,,,41.18,33.83,7
m_1831,181590,37.0,90,,,41.18,33.83,7
m_1831,181600,34.0,89,,,41.18,33.83,7
m_1831,181610,33.0,89,,,41.18,33.83,7
m_1831,181620,37.0,89,,,41.18,33.83,10
m_1831,181630,38.0,89,,,41.18,33.83,10
m_1831,181640,36.0,89,,,41.18,33.84,10
m_1831,181650,38.0,90,,,41.18,33.84,10
m_1831,181660,36.0,90,,,41.18,33.84,10
m_1831,181670,35.0,90,,,41.18,33.84,10
m_1831,181680,64.0,91,,,41.18,33.84,6
m_1831,181690,75.0,90,,,41.18,33.84,6
m_1831,181700,43.0,89,,,41.18,33.84,6
m_1831,181710,41.0,89,,,41.18,33.84,6
m_1831,181720,39.0,88,,,41.18,33.84,6
m_1831,181730,41.0,89,,,41.18,33.84,6
m_1831,181740,42.0,89,,,41.18,33.84,5
m_1831,181750,48.0,89,,,41.18,33.84,5
m_1831,181760,50.0,89,,,41.18,33.84,5
m_1831,181770,54.0,90,,,41.18,33.84,5
m_1831,181780,54.0,91,,,41.18,33.84,5
m_1831,181790,55.0,91,,,41.18,33.84,5
m_1831,181800,53.0,91,,,41.18,33.84,5
m_1831,181810,57.0,91,,,41.18,33.84,5
m_1831,181820,52.0,91,,,41.18,33.84,5
m_1831,181830,55.0,91,,,41.18,33.84,5
m_1831,181840,54.0,91,,,41.18,33.84,5
m_1831,181850,51.0,91,,,41.18,33.84,5
m_1831,181860,52.0,91,,,41.18,33.84,5
m_1831,181870,55.0,91,,,41.18,33.84,5
m_1831,181880,55.0,90,,,41.18,33.84,5
m_1831,181890,49.0,90,,,41.18,33.84,5
m_1831,181900,41.0,90,,,41.18,33.84,5
m_1831,181910,37.0,90,,,41.18,33.84,5
m_1831,181920,38.0,91,,,41.18,33.84,10
m_1831,181930,41.0,90,,,41.18,33.84,10
m_1831,181940,38.0,90,,,41.18,33.84,10
m_1831,181950,38.0,89,,,41.18,33.84,10
m_1831,181960,44.0,90,,,41.19,33.84,10
m_1831,181970,41.0,90,,,41.19,33.84,10
m_1831,181980,40.0,90,,,41.19,33.84,10
m_1831,181990,43.0,91,,,41.19,33.84,10
m_1831,182000,38.0,90,,,41.19,33.84,10
m_1831,182010,41.0,90,,,41.19,33.84,10
m_1831,182020,37.0,90,,,41.19,33.84,10
m_1831,182030,34.0,90,,,41.19,33.84,10
m_1831,182040,35.0,90,,,41.19,33.84,14
m_1831,182050,38.0,90,,,41.19,33.84,14
m_1831,182060,36.0,90,,,41.19,33.84,14
m_1831,182070,35.0,90,,,41.19,33.84,14
m_1831,182080,36.0,90,,,41.19,33.84,14
m_1831,182090,37.0,90,,,41.19,33.84,14
m_1831,182100,37.0,90,,,41.19,33.84,8
m_1831,182110,40.0,90,,,41.19,33.84,8
m_1831,182120,36.0,90,,,41.19,33.84,8
m_1831,182130,37.0,90,,,41.19,33.84,8
m_1831,182140,36.0,90,,,41.19,33.84,8
m_1831,182150,36.0,90,,,41.19,33.84,8
m_1831,182160,35.0,89,,,41.19,33.84,9
m_1831,182170,42.0,90,,,41.19,33.84,9
m_1831,182180,40.0,90,,,41.19,33.84,9
m_1831,182190,41.0,90,,,41.19,33.84,9
m_1831,182200,45.0,90,,,41.19,33.84,9
m_1831,182210,42.0,91,,,41.19,33.84,9
m_1831,182220,40.0,91,,,41.19,33.84,8
m_1831,182230,44.0,91,,,41.19,33.84,8
m_1831,182240,43.0,92,,,41.19,33.84,8
m_1831,182250,38.0,92,,,41.19,33.84,8
m_1831,182260,41.0,92,,,41.19,33.84,8
m_1831,182270,40.0,90,,,41.19,33.84,8
m_1831,182280,36.0,91,,,41.19,33.84,8
m_1831,182290,38.0,91,,,41.19,33.84,8
m_1831,182300,36.0,91,,,41.19,33.84,8
m_1831,182310,39.0,91,,,41.19,33.84,8
m_1831,182320,37.0,90,,,41.19,33.84,8
m_1831,182330,35.0,90,,,41.19,33.84,8
m_1831,182340,36.0,90,,,41.19,33.84,6
m_1831,182350,41.0,90,,,41.19,33.84,6
m_1831,182360,37.0,91,,,41.19,33.84,6
m_1831,182370,43.0,91,,,41.19,33.84,6
m_1831,182380,42.0,91,,,41.19,33.84,6
m_1831,182390,40.0,91,,,41.19,33.84,6
m_1831,182400,41.0,91,,,41.19,33.84,6
m_1831,182410,46.0,90,,,41.19,33.84,6
m_1831,182420,41.0,90,,,41.19,33.85,6
m_1831,182430,46.0,90,,,41.19,33.85,6
m_1831,182440,43.0,90,,,41.19,33.85,6
m_1831,182450,43.0,91,,,41.19,33.85,6
m_1831,182460,52.0,91,,,41.19,33.85,8
m_1831,182470,53.0,91,,,41.2,33.85,8
m_1831,182480,46.0,91,,,41.2,33.85,8
m_1831,182490,43.0,90,,,41.2,33.85,8
m_1831,182500,40.0,90,,,41.2,33.85,8
m_1831,182510,39.0,90,,,41.2,33.85,8
m_1831,182520,38.0,90,,,41.2,33.85,8
m_1831,182530,40.0,89,,,41.2,33.85,8
m_1831,182540,34.0,89,,,41.2,33.85,8
m_1831,182550,36.0,90,,,41.2,33.85,8
m_1831,182560,35.0,89,,,41.2,33.85,8
m_1831,182570,35.0,89,,,41.2,33.85,8
m_1831,182580,38.0,90,,,41.2,33.85,5
m_1831,182590,40.0,90,,,41.2,33.85,5
m_1831,182600,41.0,89,,,41.2,33.85,5
m_1831,182610,40.0,89,,,41.2,33.85,5
m_1831,182620,35.0,89,,,41.2,33.85,5
m_1831,182630,34.0,89,,,41.2,33.85,5
m_1831,182640,37.0,90,,,41.2,33.85,6
m_1831,182650,41.0,90,,,41.2,33.85,6
m_1831,182660,43.0,91,,,41.2,33.85,6
m_1831,182670,41.0,90,,,41.2,33.85,6
m_1831,182680,44.0,90,,,41.2,33.85,6
m_1831,182690,37.0,90,,,41.2,33.85,6
m_1831,182700,37.0,90,,,41.2,33.85,8
m_1831,182710,45.0,91,,,41.2,33.85,8
m_1831,182720,35.0,91,,,41.2,33.85,8
m_1831,182730,34.0,91,,,41.2,33.85,8
m_1831,182740,34.0,91,,,41.2,33.85,8
m_1831,182750,36.0,92,,,41.2,33.85,8
m_1831,182760,33.0,91,,,41.2,33.85,5
m_1831,182770,36.0,92,,,41.2,33.85,5
m_1831,182780,35.0,91,,,41.2,33.85,5
m_1831,182790,34.0,91,,,41.2,33.85,5
m_1831,182800,43.0,91,,,41.2,33.85,5
m_1831,182810,40.0,90,,,41.2,33.85,5
m_1831,182820,43.0,90,,,41.2,33.85,7
m_1831,182830,44.0,89,,,41.2,33.85,7
m_1831,182840,32.0,89,,,41.2,33.85,7
m_1831,182850,31.0,89,,,41.2,33.85,7
m_1831,182860,31.0,90,,,41.2,33.85,7
m_1831,182870,29.0,90,,,41.2,33.85,7
m_1831,182880,32.0,89,,,41.2,33.85,5
m_1831,182890,37.0,89,,,41.2,33.85,5
m_1831,182900,34.0,89,,,41.2,33.85,5
m_1831,182910,34.0,89,,,41.2,33.85,5
m_1831,182920,31.0,88,,,41.2,33.85,5
m_1831,182930,31.0,89,,,41.2,33.85,5
m_1831,182940,38.0,89,,,41.2,33.85,6
m_1831,182950,42.0,90,,,41.2,33.85,6
m_1831,182960,35.0,90,,,41.2,33.85,6
m_1831,182970,38.0,90,,,41.2,33.85,6
m_1831,182980,37.0,89,,,41.2,33.85,6
m_1831,182990,34.0,89,,,41.2,33.85,6
m_1831,183000,34.0,88,,,41.2,33.85,7
m_1831,183010,43.0,88,,,41.2,33.85,7
m_1831,183020,42.0,88,,,41.2,33.85,7
m_1831,183030,44.0,88,,,41.2,33.85,7
m_1831,183040,48.0,88,,,41.2,33.85,7
m_1831,183050,47.0,88,,,41.2,33.85,7
m_1831,183060,45.0,89,,,41.2,33.85,7
m_1831,183070,47.0,89,,,41.2,33.85,7
m_1831,183080,44.0,90,,,41.21,33.85,7
m_1831,183090,46.0,90,,,41.21,33.85,7
m_1831,183100,44.0,89,,,41.21,33.85,7
m_1831,183110,42.0,89,,,41.21,33.85,7
m_1831,183120,41.0,89,,,41.21,33.85,6
m_1831,183130,42.0,88,,,41.21,33.85,6
m_1831,183140,39.0,88,,,41.21,33.85,6
m_1831,183150,38.0,88,,,41.21,33.85,6
m_1831,183160,37.0,88,,,41.21,33.85,6
m_1831,183170,38.0,88,,,41.21,33.85,6
m_1831,183180,39.0,88,,,41.21,33.85,5
m_1831,183190,44.0,89,,,41.21,33.85,5
m_1831,183200,43.0,89,,,41.21,33.85,5
m_1831,183210,43.0,89,,,41.21,33.85,5
m_1831,183220,45.0,89,,,41.21,33.85,5
m_1831,183230,46.0,89,,,41.21,33.85,5
m_1831,183240,45.0,89,,,41.21,33.85,6
m_1831,183250,51.0,90,,,41.21,33.85,6
m_1831,183260,46.0,90,,,41.21,33.85,6
m_1831,183270,47.0,91,,,41.21,33.86,6
m_1831,183280,46.0,91,,,41.21,33.86,6
m_1831,183290,36.0,91,,,41.21,33.86,6
m_1831,183300,34.0,91,,,41.21,33.86,5
m_1831,183310,37.0,91,,,41.21,33.86,5
m_1831,183320,35.0,91,,,41.21,33.86,5
m_1831,183330,43.0,92,,,41.21,33.86,5
m_1831,183340,37.0,91,,,41.21,33.86,5
m_1831,183350,33.0,90,,,41.21,33.86,5
m_1831,183360,35.0,90,,,41.21,33.86,5
m_1831,183370,40.0,90,,,41.21,33.86,5
m_1831,183380,40.0,90,,,41.21,33.86,5
m_1831,183390,40.0,91,,,41.21,33.86,5
m_1831,183400,42.0,91,,,41.21,33.86,5
m_1831,183410,38.0,91,,,41.21,33.86,5
m_1831,183420,41.0,91,,,41.21,33.86,6
m_1831,183430,37.0,91,,,41.21,33.86,6
m_1831,183440,32.0,91,,,41.21,33.86,6
m_1831,183450,34.0,90,,,41.21,33.86,6
m_1831,183460,35.0,90,,,41.21,33.86,6
m_1831,183470,33.0,90,,,41.21,33.86,6
m_1831,183480,37.0,91,,,41.21,33.86,7
m_1831,183490,38.0,91,,,41.21,33.86,7
m_1831,183500,34.0,91,,,41.21,33.86,7
m_1831,183510,34.0,91,,,41.21,33.86,7
m_1831,183520,38.0,91,,,41.21,33.86,7
m_1831,183530,39.0,90,,,41.21,33.86,7
m_1831,183540,37.0,90,,,41.21,33.86,11
m_1831,183550,39.0,90,,,41.21,33.86,11
m_1831,183560,39.0,91,,,41.21,33.86,11
m_1831,183570,39.0,91,,,41.21,33.86,11
m_1831,183580,42.0,91,,,41.21,33.86,11
m_1831,183590,39.0,91,,,41.21,33.86,11
m_1831,183600,38.0,92,,,41.21,33.86,6
m_1831,183610,52.0,92,,,41.21,33.86,6
m_1831,183620,48.0,93,,,41.21,33.86,6
m_1831,183630,46.0,93,,,41.21,33.86,6
m_1831,183640,48.0,94,,,41.22,33.86,6
m_1831,183650,47.0,95,,,41.22,33.86,6
m_1831,183660,44.0,95,,,41.22,33.86,6
m_1831,183670,46.0,95,,,41.22,33.86,6
m_1831,183680,48.0,95,,,41.22,33.86,6
m_1831,183690,52.0,95,,,41.22,33.86,6
m_1831,183700,48.0,96,,,41.22,33.86,6
m_1831,183710,50.0,96,,,41.22,33.86,6
m_1831,183720,44.0,95,,,41.22,33.86,7
m_1831,183730,46.0,94,,,41.22,33.86,7
m_1831,183740,44.0,94,,,41.22,33.86,7
m_1831,183750,45.0,95,,,41.22,33.86,7
m_1831,183760,45.0,96,,,41.22,33.86,7
m_1831,183770,44.0,94,,,41.22,33.86,7
m_1831,183780,45.0,95,,,41.22,33.86,8
m_1831,183790,45.0,96,,,41.22,33.86,8
m_1831,183800,47.0,96,,,41.22,33.86,8
m_1831,183810,50.0,96,,,41.22,33.86,8
m_1831,183820,49.0,96,,,41.22,33.86,8
m_1831,183830,43.0,96,,,41.22,33.86,8
m_1831,183840,47.0,95,,,41.22,33.86,7
m_1831,183850,47.0,95,,,41.22,33.86,7
m_1831,183860,42.0,94,,,41.22,33.86,7
m_1831,183870,45.0,94,,,41.22,33.86,7
m_1831,183880,49.0,94,,,41.22,33.86,7
m_1831,183890,46.0,93,,,41.22,33.86,7
m_1831,183900,48.0,93,,,41.22,33.86,11
m_1831,183910,50.0,94,,,41.22,33.87,11
m_1831,183920,45.0,94,,,41.22,33.87,11
m_1831,183930,45.0,94,,,41.22,33.87,11
m_1831,183940,53.0,95,,,41.22,33.87,11
m_1831,183950,59.0,95,,,41.23,33.87,11
m_1831,183960,52.0,95,,,41.23,33.87,6
m_1831,183970,46.0,94,,,41.23,33.87,6
m_1831,183980,52.0,94,,,41.23,33.87,6
m_1831,183990,53.0,94,,,41.23,33.87,6
m_1831,184000,51.0,94,,,41.23,33.87,6
m_1831,184010,50.0,95,,,41.23,33.87,6
m_1831,184020,46.0,94,,,41.23,33.87,9
m_1831,184030,46.0,94,,,41.23,33.87,9
m_1831,184040,41.0,92,,,41.23,33.87,9
m_1831,184050,43.0,93,,,41.23,33.87,9
m_1831,184060,45.0,94,,,41.23,33.87,9
m_1831,184070,46.0,95,,,41.23,33.87,9
m_1831,184080,45.0,95,,,41.23,33.87,10
m_1831,184090,47.0,95,,,41.23,33.87,10
m_1831,184100,45.0,96,,,41.23,33.87,10
m_1831,184110,46.0,94,,,41.23,33.87,10
m_1831,184120,41.0,93,,,41.23,33.87,10
m_1831,184130,42.0,93,,,41.23,33.87,10
m_1831,184140,40.0,94,,,41.23,33.87,6
m_1831,184150,41.0,94,,,41.23,33.87,6
m_1831,184160,39.0,93,,,41.23,33.87,6
m_1831,184170,39.0,93,,,41.23,33.87,6
m_1831,184180,39.0,93,,,41.23,33.87,6
m_1831,184190,40.0,93,,,41.23,33.87,6
m_1831,184200,45.0,94,,,41.23,33.87,6
m_1831,184210,44.0,93,,,41.23,33.87,6
m_1831,184220,41.0,93,,,41.23,33.87,6
m_1831,184230,39.0,93,,,41.23,33.87,6
m_1831,184240,40.0,93,,,41.23,33.87,6
m_1831,184250,37.0,93,,,41.23,33.87,6
m_1831,184260,42.0,92,,,41.23,33.87,5
m_1831,184270,43.0,92,,,41.23,33.87,5
m_1831,184280,42.0,91,,,41.23,33.87,5
m_1831,184290,42.0,92,,,41.23,33.87,5
m_1831,184300,43.0,92,,,41.23,33.87,5
m_1831,184310,48.0,93,,,41.23,33.87,5
m_1831,184320,43.0,93,,,41.24,33.87,8
m_1831,184330,45.0,93,,,41.24,33.87,8
m_1831,184340,39.0,93,,,41.24,33.87,8
m_1831,184350,41.0,93,,,41.24,33.87,8
m_1831,184360,48.0,93,,,41.24,33.87,8
m_1831,184370,44.0,93,,,41.24,33.87,8
m_1831,184380,42.0,91,,,41.24,33.87,7
m_1831,184390,45.0,91,,,41.24,33.87,7
m_1831,184400,55.0,92,,,41.24,33.87,7
m_1831,184410,50.0,91,,,41.24,33.87,7
m_1831,184420,50.0,91,,,41.24,33.87,7
m_1831,184430,50.0,91,,,41.24,33.87,7
m_1831,184440,51.0,91,,,41.24,33.87,9
m_1831,184450,44.0,90,,,41.24,33.87,9
m_1831,184460,39.0,91,,,41.24,33.87,9
m_1831,184470,42.0,90,,,41.24,33.87,9
m_1831,184480,39.0,90,,,41.24,33.87,9
m_1831,184490,37.0,90,,,41.24,33.87,9
m_1831,184500,35.0,90,,,41.24,33.87,7
m_1831,184510,40.0,89,,,41.24,33.87,7
m_1831,184520,39.0,90,,,41.24,33.87,7
m_1831,184530,41.0,90,,,41.24,33.87,7
m_1831,184540,43.0,90,,,41.24,33.87,7
m_1831,184550,45.0,90,,,41.24,33.88,7
m_1831,184560,41.0,90,,,41.24,33.88,5
m_1831,184570,40.0,90,,,41.24,33.88,5
m_1831,184580,40.0,90,,,41.24,33.88,5
m_1831,184590,42.0,91,,,41.24,33.88,5
m_1831,184600,43.0,91,,,41.24,33.88,5
m_1831,184610,42.0,91,,,41.24,33.88,5
m_1831,184620,44.0,90,,,41.24,33.88,7
m_1831,184630,44.0,90,,,41.24,33.88,7
m_1831,184640,44.0,90,,,41.24,33.88,7
m_1831,184650,42.0,91,,,41.24,33.88,7
m_1831,184660,40.0,91,,,41.24,33.88,7
m_1831,184670,39.0,91,,,41.24,33.88,7
m_1831,184680,39.0,91,,,41.24,33.88,6
m_1831,184690,39.0,91,,,41.24,33.88,6
m_1831,184700,40.0,91,,,41.24,33.88,6
m_1831,184710,42.0,90,,,41.24,33.88,6
m_1831,184720,38.0,91,,,41.24,33.88,6
m_1831,184730,36.0,90,,,41.24,33.88,6
m_1831,184740,38.0,90,,,41.24,33.88,6
m_1831,184750,38.0,90,,,41.25,33.88,6
m_1831,184760,35.0,90,,,41.25,33.88,6
m_1831,184770,36.0,90,,,41.25,33.88,6
m_1831,184780,35.0,90,,,41.25,33.88,6
m_1831,184790,32.0,90,,,41.25,33.88,6
m_1831,184800,37.0,91,,,41.25,33.88,4
m_1831,184810,37.0,91,,,41.25,33.88,4
m_1831,184820,32.0,91,,,41.25,33.88,4
m_1831,184830,34.0,91,,,41.25,33.88,4
m_1831,184840,35.0,91,,,41.25,33.88,4
m_1831,184850,35.0,91,,,41.25,33.88,4
m_1831,184860,37.0,91,,,41.25,33.88,5
m_1831,184870,38.0,91,,,41.25,33.88,5
m_1831,184880,39.0,91,,,41.25,33.88,5
m_1831,184890,37.0,91,,,41.25,33.88,5
m_1831,184900,35.0,91,,,41.25,33.88,5
m_1831,184910,35.0,91,,,41.25,33.88,5
m_1831,184930,37.0,92,,,41.25,33.88,5
m_1831,184940,30.0,91,,,41.25,33.88,5
m_1831,184950,29.0,90,,,41.25,33.88,5
m_1831,184960,31.0,90,,,41.25,33.88,5
m_1831,184970,33.0,91,,,41.25,33.88,5
m_1831,184980,30.0,90,,,41.25,33.88,7
m_1831,184990,34.0,90,,,41.25,33.88,7
m_1831,185000,32.0,90,,,41.25,33.88,7
m_1831,185010,30.0,90,,,41.25,33.88,7
m_1831,185020,29.0,90,,,41.25,33.88,7
m_1831,185030,30.0,90,,,41.25,33.88,7
m_1831,185040,30.0,90,,,41.25,33.88,6
m_1831,185050,33.0,90,,,41.25,33.88,6
m_1831,185060,37.0,90,,,41.25,33.88,6
m_1831,185070,57.0,90,,,41.25,33.88,6
m_1831,185080,34.0,90,,,41.25,33.88,6
m_1831,185090,33.0,91,,,41.25,33.88,6
m_1831,185100,32.0,91,,,41.25,33.88,4
m_1831,185110,41.0,91,,,41.25,33.88,4
m_1831,185120,39.0,91,,,41.25,33.88,4
m_1831,185130,39.0,91,,,41.25,33.88,4
m_1831,185140,40.0,91,,,41.25,33.88,4
m_1831,185150,39.0,91,,,41.25,33.88,4
m_1831,185160,38.0,91,,,41.25,33.88,6
m_1831,185170,39.0,91,,,41.25,33.88,6
m_1831,185180,36.0,91,,,41.25,33.88,6
m_1831,185190,36.0,91,,,41.25,33.88,6
m_1831,185200,35.0,91,,,41.25,33.88,6
m_1831,185210,36.0,90,,,41.25,33.88,6
m_1831,185220,34.0,91,,,41.25,33.88,6
m_1831,185230,35.0,91,,,41.25,33.88,6
m_1831,185240,34.0,91,,,41.25,33.88,6
m_1831,185250,39.0,91,,,41.25,33.88,6
m_1831,185260,45.0,92,,,41.25,33.88,6
m_1831,185270,45.0,92,,,41.25,33.88,6
m_1831,185280,45.0,92,,,41.25,33.88,5
m_1831,185290,47.0,92,,,41.25,33.88,5
m_1831,185300,44.0,92,,,41.25,33.89,5
m_1831,185310,43.0,92,,,41.26,33.89,5
m_1831,185320,43.0,92,,,41.26,33.89,5
m_1831,185330,44.0,91,,,41.26,33.89,5
m_1831,185340,37.0,91,,,41.26,33.89,5
m_1831,185350,37.0,91,,,41.26,33.89,5
m_1831,185360,35.0,92,,,41.26,33.89,5
m_1831,185370,34.0,92,,,41.26,33.89,5
m_1831,185380,36.0,92,,,41.26,33.89,5
m_1831,185390,33.0,91,,,41.26,33.89,5
m_1831,185400,34.0,92,,,41.26,33.89,4
m_1831,185410,39.0,92,,,41.26,33.89,4
m_1831,185420,34.0,92,,,41.26,33.89,4
m_1831,185430,45.0,93,,,41.26,33.89,4
